"","geneID","HS01","HS02","HS03","HS04","HS05","CL08","CL10","CL11","CL12","CL13"
"569","FAM101A",1.65246483924786,1.5586314157554,1.51590658713824,1.56676000767142,1.5837589123702,5.0458835882666,5.12929853278131,4.32103702218404,4.62313605195868,2.72099044314759
"570","FAM105A",1.44575548319715,3.86300010995438,1.6913633610591,2.64477528933495,3.39676581512733,5.11137556041384,5.39063205110716,5.72975230190409,5.97251581515608,4.89349505805719
"571","FAM159A",-1.44920094546733,-1.32079902564786,0.145429898084017,-0.498795459631451,-1.28132806748301,1.03270645788897,2.46396607815264,2.68127472851215,2.71284757464998,1.40130542452102
"572","FAM160A1",6.90282925519459,5.46458840739129,6.11351333969198,6.36880162931973,3.25028661136566,3.53128395677966,2.7512733679787,2.85153677130655,2.61421812957661,3.55259638531684
"573","FAM166B",0.487300775555921,1.59898476027166,1.4534223444668,2.56335990101958,0.473447081685432,-1.95762151715635,-0.834517389938034,-1.02438071369427,-1.72611173768605,-2.47864661220386
"574","FAM167A",6.19429409784452,5.76468360129078,5.31853568204747,3.92954798711757,4.66506217310041,4.63334539629575,2.96534217549462,0.613693702042749,1.84602278949599,1.47509762836551
"575","FAM172BP",-5.51361216002677,-4.19610598025968,-5.58732452148392,-4.20960489090342,-1.28132806748301,0.428176826540021,0.582070660415546,1.68936408939184,1.66636213696696,0.647051265344272
"576","FAM189A2",3.10446058450166,2.83029904939583,3.1159669001898,2.68435191054067,1.99390480878743,-0.038844336832351,-0.632456397372967,-1.12951917974638,-0.885635148939757,-0.89297068373421
"577","FAM20A",2.43903552575383,2.93397833028398,3.13738523242015,2.88703487204341,3.16429681167714,6.00284591930094,5.93104875570826,6.12092176900692,6.81861029044253,6.42711811146663
"578","FAM20C",3.02533037656257,2.86432973643178,2.46049818320899,3.45993397971285,2.79810000577455,5.22148117162383,5.16973138623805,4.51560553253825,4.67108541510994,4.9020719207051
"579","FAM213A",6.82752777849072,7.5239958209039,7.09783837586519,7.89724443176823,9.09669107661264,6.20997866225957,4.83862995958587,4.33478915720983,5.27211226884427,6.57333540008667
"580","FAM222A",1.93155186998383,1.91650629839698,1.54423921771903,2.24162215045325,2.40467236757549,-0.408275933066424,-0.414734764353981,-0.371437475038149,-0.789301966593403,0.244169183560856
"581","FAM26F",-0.627714102895341,1.02297111730382,-0.279191716883253,1.12049839521812,-0.17219345081208,7.74652840451814,8.02669790944003,9.61527944195031,9.33807673288421,8.79352813799711
"582","FAM46B",7.70520291579357,7.88567560235937,6.90896546929118,7.19771959876952,7.25733048257333,6.96145038365088,3.32607907142349,4.0921026632999,5.29400927848483,5.53470220824589
"583","FAM49B",3.88178490998092,3.42322916733426,3.9076226211596,3.48955324833321,3.74515357699582,6.35557658378376,6.41459957846618,6.49392950405532,6.81071005900096,6.17622342857214
"584","FAM57A",7.15035813904164,6.96203233781062,6.55112339816415,6.70233522345973,5.78175832312283,5.59034280222212,4.3019266836953,4.32236871863164,4.20872082423783,4.4880475514247
"585","FAM65B",1.54326638596189,-1.07567410583879,3.32118856036794,4.23030422208317,3.09405155254677,4.44477500325768,6.13093994819315,5.59934138265615,5.52870885097212,5.30677883917329
"586","FAM65C",1.44570152008387,1.89837396548993,2.27722901272478,1.90200154194339,1.90764989847448,3.50380072912868,3.90262115362296,4.24742358536459,4.11618874986236,3.78051792452389
"587","FAM78A",-0.524177030300227,2.47459373112257,2.29903549256803,0.749341206061143,1.33649136203067,4.71229345903695,4.63165350013089,4.00755607946036,4.47876221149999,4.73516438968393
"588","FAM83C",7.20331863827082,6.81526332820808,6.54718168314714,6.56158204515391,6.53962098717778,5.9283906616144,2.54569050707487,3.0165807758544,3.50168121492876,5.23016882068569
"589","FAM83F",8.35545656532398,8.0123787619556,8.03824606335648,8.07509001293627,7.49490534600355,5.7307694199005,3.06479391717125,3.65758685230033,3.79715264566388,5.1151979633632
"590","FAM84A",4.04228007307634,4.63777347381121,4.93204660620129,3.68612265935676,3.23117385388887,0.186293832281927,-5.05205299086839,0.31810558775153,-0.500180278848844,0.928307284064654
"591","FAM95C",1.85608637486086,2.31726453910095,2.14101714971241,1.50533652204945,2.40796657644843,-1.36574491016889,-1.16610933788972,-0.28033381110124,-0.476609184720645,-1.55793425616036
"592","FANCA",2.25641930113373,1.61217923683459,1.53034174591125,0.886465216415457,2.3822849944837,3.41683145873361,4.28989850385825,4.25515419693391,4.52212297946388,4.35919044871008
"593","FAP",2.14631179201417,2.76759509174089,3.92064712290542,4.64965653035668,5.65545905411879,7.66637740289613,7.07506773578086,7.03542010885263,6.60928249269845,5.92207663602232
"594","FAR2",0.764496531608215,1.61467331405261,2.15422623949175,1.33661054781328,1.93797466791919,2.62969647130767,3.46218767563087,4.12042248022484,4.15204702167116,3.56553106276012
"595","FAS",5.04672928069215,4.48898857608248,4.1929022568786,4.55777353093278,4.05492168147588,6.81061407536154,6.06645917023167,7.23332146013619,7.23315330507829,6.56545310007062
"596","FASN",9.5474473010007,9.63887346331471,9.76363449003227,9.45485784565231,9.70419912768963,6.8064874655288,6.9533783747952,6.70020338827614,6.56135696736099,7.00717542579708
"597","FAT2",9.83316134962949,9.93863218056771,9.8515607838432,9.62073758129743,8.83919933509939,7.57219863246383,5.50359314005073,5.80278085646385,5.69183649796672,6.91909239293963
"598","FBN2",1.06359950106402,1.38085910796061,1.16470642812959,2.01083920150191,1.95440688017055,5.17273479850796,6.77725867421788,5.92471972261175,5.0502348056539,5.52480143485835
"599","FBP1",2.46104821510626,-1.72493928514829,-0.814595061321069,-0.764175563276785,-1.28132806748301,3.70607180453273,1.9296003932095,2.93175751627108,4.08429317972783,5.12868245888094
"600","FBXL16",3.97647660523536,3.75701406535057,3.24349093382775,4.05849127922074,3.56789947940336,1.37348623251143,0.867866399336595,0.886900658633157,0.703017475703327,0.905604002481209
"601","FBXO27",5.39710586543644,5.19864845338881,5.61590269231344,5.64161255212547,3.88596674250273,1.51988658593793,-0.559692584449024,2.33096840324627,2.98664165825165,3.04064786427257
"602","FCAR",0.128276863662701,0.171597665540846,0.184838645293847,0.637209459483123,1.90293654390505,4.3150068180338,4.75264156049511,4.38781133108912,5.02062936536275,4.47326345918961
"603","FCER1A",4.28545598972004,4.51941774366385,3.72763602458426,4.88174845227009,3.49177703359971,3.67077220173024,1.11400458022128,-0.257572766065843,1.43099046592835,1.17918842431974
"604","FCER1G",0.640040017074049,2.1115247348652,2.04542882784743,2.63918897061935,0.716629321057136,6.06774064553346,6.07865634606605,6.83884908099499,6.73327311452302,6.5827303240857
"605","FCGBP",9.09259318858551,7.85300368557882,8.3384624742211,8.80741309820863,9.0507869716053,6.55740145131231,5.09899939799808,5.5893141293987,6.28107838561679,6.36999840141773
"606","FCGR1A",-5.51351783881253,1.27189198645803,0.523196581501585,-2.11866648130682,-1.28132806748301,8.15031089661354,7.91906445003198,8.8943444738347,8.91922810775783,8.13551843727065
"607","FCGR1CP",-5.51361216002677,-1.62408990633571,-1.95221790975591,-4.20960489090342,-1.28132806748301,4.64476118262439,4.58477458728248,6.07779091642919,5.78370648232128,4.83704083957028
"608","FCGR2A",3.97730097870781,5.25042037196508,4.79080954425607,5.85541023275052,5.25754387473992,9.2389122084075,9.58611758591336,9.68215200823951,9.35951166018823,9.39229315806537
"609","FCGR2B",2.86868279550575,3.65134360791741,3.5530674437966,4.80267971226983,5.96156532730828,6.46551144872047,6.18819200019278,6.90328467822924,6.98980580606126,5.78396921899168
"610","FCGR2C",4.08517327709121,4.63496048506057,4.30546264613751,3.01023483001268,4.80221853408534,7.0293954202973,7.28689768359823,8.32745532527857,8.01465975901788,6.80391849315468
"611","FCGR3A",1.67013632607837,-2.46567222139283,0.828128490610097,2.2564192477444,3.74751807145373,7.97442517200788,9.05212159002257,9.25623180923578,9.05536229687175,9.1159473671893
"612","FCGR3B",-2.00571449261344,0.19927465259927,0.18530070735276,2.99700508870309,-1.28132806748301,3.65234411355199,5.1465841561793,4.67753260752064,4.72905789741508,4.47160498362006
"613","FCMR",-0.232755428673769,0.997257681538158,0.425361691284091,0.483988005301602,-1.28132806748301,3.47758063222894,4.3910641576036,4.18029108091914,4.02916368037052,3.35062032042578
"614","FCRL1",-1.31670947816681,-5.84312502698991,-1.12488481897917,-0.0247535882077053,-1.28132806748301,0.721759335350576,1.54696195421791,3.55740429398837,1.80072449418164,1.84336089211491
"615","FCRL5",1.75037914871625,1.58474729935629,3.34186425536808,1.46531260474376,0.73138496703903,6.7123980230454,6.1097944502677,6.30816125548122,6.39246406886681,4.79670830126824
"616","FCRL6",0.0641583994586538,-0.446676871752608,0.529173611014539,0.306842192135113,0.256589981810772,3.0740051390941,4.14641448147417,3.56625384856113,4.35371401217212,3.91158330058716
"617","FER1L4",0.288511455252689,-0.624279600357002,0.0908654481428478,0.378265246067724,0.127547396453796,4.60032576400705,4.6214342991291,4.62563984112064,4.85021132051824,2.94352765332843
"618","FERMT3",1.7158032412816,3.27252756446431,1.32815200439603,2.11609977755257,4.09016168099807,6.23803257350774,6.78045927771047,6.14190796521329,6.59317500335441,6.45688549842336
"619","FES",2.73751041373797,3.80696365860936,3.20166885489602,3.38095812380566,5.13844353119215,6.05409582983034,6.20641969739404,5.50149182366273,6.08896707455536,5.46669062586876
"620","FGD2",3.06178910679113,4.16931374311831,3.27295952570291,4.42988831161736,3.55394751768388,7.07796183855964,7.32002136940224,7.57933173476604,7.48120165921142,7.47041483977224
"621","FGD3",1.60076084777066,0.59483654233554,1.75590826274937,2.94990086146249,3.95301911706326,3.8848651896723,4.89952716496916,5.18470217331116,4.89484202091119,4.87069323627492
"622","FGF22",4.26601737872476,3.40875800328737,3.45294744910635,3.33378918280483,5.43094440417311,2.91544952988749,-3.02740834759086,0.418794795740555,0.718966307035379,1.27890545408271
"623","FGFBP2",2.32305983952289,1.75926575661431,2.29696833492374,3.23546237485806,2.69287255293785,-5.72599267913226,-5.05173646729371,-5.11837980564277,-1.26226850942536,-2.3436677678625
"624","FGFR2",8.18822029869416,7.27842135206416,7.91618017087685,7.44061867520965,7.3700672619109,4.86704563973926,3.63693473553698,1.45084717874606,2.03705760837628,4.12046435100264
"625","FGFR3",6.71549131107793,5.31743361583944,6.55333910473858,6.07549993303684,7.08521502271433,4.47869573210412,0.404754227839412,2.40317418251211,2.3219191073627,2.77495694977255
"626","FGL2",7.0405570322591,7.71828697934804,7.29311055169383,8.08936801833241,6.86674701557817,9.22469372640532,9.51603263076029,10.0829531330976,10.0731166744122,10.5400873350296
"627","FGR",-1.38507978589978,-0.713866439406088,-1.37640062969866,-2.00037898118482,1.60255448503851,1.67838314201197,2.84631599727843,3.07272316468079,3.17641386166392,2.74904089705304
"628","FHAD1",0.274503524073325,-0.175051089606212,1.45050536609834,-1.0997408824818,0.449661433992441,3.84432175118608,2.1989426807015,3.92722377890533,3.34915033990764,4.0081102481176
"629","FHL1",7.88983899691589,9.6024942286715,9.78324257428157,10.2396618755814,9.25869297964045,6.21703574772339,6.33778215675776,5.02078435764876,5.14449156118907,4.92051913371876
"630","FIGN",3.51257442892747,2.90100345422955,3.48382483732476,2.97556709464597,4.69730307142198,0.195263917176286,1.49491570727018,0.157018218613928,-2.60364450326658,0.71979720920201
"631","FKBP10",4.21473717144111,5.12308307247585,4.18480154168541,4.99248133672641,5.7113587100183,6.96864517393601,7.40219529321889,6.49263355766564,6.62085033368952,6.30490964107888
"632","FKBP11",2.53631290787614,2.46023576976067,2.70049170433548,2.16412898729986,2.86123044903668,5.96610253780218,5.69913006171304,5.42288047255486,5.95104361482375,4.79270419821441
"633","FKBP1B",2.26082067238074,2.50276320626568,1.67766854655474,2.09523976682774,0.901708257576159,0.803659546129692,-0.252648086467169,-1.68356696334193,0.656244294068207,0.250787338242378
"634","FLI1",3.33391056064693,4.22337533104784,4.06886375079201,4.55777780127995,2.62857105577364,5.69391795925408,6.39493531498031,5.85955463089092,6.21087530561814,6.21435195971342
"635","FLRT3",4.48600386788477,3.91061050595698,4.08003466602511,2.85057430763065,2.62823446856701,3.24733592631451,1.63854411465661,0.564752797770124,1.19456882419217,1.87948783385846
"636","FLVCR2",2.58238969865767,2.59134050582666,2.33433902381653,2.7154115942528,0.344882749386836,5.4929085835199,4.79812503630797,5.68237194920998,6.0723215620213,5.46030654365608
"637","FMNL1",3.03577477959877,3.97057502703693,3.49468833693766,4.28485451503809,3.95007888259516,5.73178098250613,6.71658449983005,6.46733975300084,6.56459047444442,7.05492342655703
"638","FMNL3",4.04099056072436,4.76349042813094,4.87774186355169,4.40424855105974,3.56162547274995,5.92747202931983,6.66831209089228,6.86914841530464,7.18876101909097,7.3641862489341
"639","FMO1",2.73143908612474,4.05434087183766,4.47200315306121,4.36060827245716,1.96438124733157,6.91212544898419,6.79329711275994,6.78623047655319,7.2541684505959,5.75347790596107
"640","FN1",8.97188210069379,9.54623544910192,9.15677036332452,9.65759286521562,9.90624237336198,12.0326052551986,12.8713596888116,12.7903443972284,12.2728167922021,12.2084234750697
"641","FNBP1L",6.57523881774214,6.59709454582354,6.45252332531121,6.50441788247084,5.0113456405699,4.35630083030477,4.60818900516998,3.16645112708943,3.31778075626138,4.37797173601117
"642","FNDC1",1.30844090729799,1.89120967291406,2.05012730180323,4.18540743715298,3.36851465585265,5.1975375360844,7.27752167471997,5.26194722385541,4.21683899958179,6.24196453902642
"643","FOLR2",2.96988265244205,4.84423147675347,3.90813744338825,5.84585961942204,6.01329340296484,6.87847951802453,6.63493930386634,6.79718496334143,6.41841321784919,6.01860452252968
"644","FOSL1",-0.533027591704248,-0.913821265425784,-0.904375853108007,-0.848845694738211,1.4672385340028,2.6301897092876,0.730014222127438,1.22971155673407,1.89255960818247,2.12774534226785
"645","FOXA1",3.47059022203425,1.56543641860704,3.41566200402547,1.99789544461581,4.33055411875069,-0.0129982653017227,-0.736966055468622,-2.39699606201009,-1.42413980766453,-2.9937661594794
"646","FOXJ1",1.62612001209358,1.46754709909703,0.882628833779654,1.5286126464493,0.824263633477718,-0.0728714850647167,-2.27851031521142,-0.508098452442038,-2.07351465505786,0.016397073406685
"647","FOXN1",4.94790726804884,4.70332770151942,4.92467785586565,5.0955138202925,4.34311565939256,2.09243739880322,-1.61386453177103,-0.833181673182449,0.241792133895614,1.49428198818069
"648","FOXP2",5.2586027531004,4.22468508577356,5.73052653915273,5.4342584361145,4.5683721211662,3.51138335494345,1.82463593771421,1.85246991198844,2.00846970102489,2.21454199230878
"649","FOXQ1",6.38136306607402,5.69861967416195,5.82635361347047,6.25304295283144,5.10694859200593,2.22652634929006,-0.334780892070014,-0.0861506588978735,-0.280371872002665,1.60185059454036
"650","FPR1",-0.303228413875672,2.48568790959717,1.52873590718481,3.19779719290336,0.695923559000895,6.98659345169781,7.28834034381157,8.1133677404167,7.17684286991651,6.70449334249343
"651","FPR2",-1.73037130363892,0.0329888643096699,0.276465313078662,1.74977252395293,-0.0343075586750657,5.60817387431305,7.11383006438188,7.42834565490812,6.77337118953037,6.03646044419519
"652","FPR3",3.35053076829577,4.97413663126443,4.14425019433601,5.32738764124293,4.45291134884513,9.0181614699247,8.78116084516756,9.28005670009924,9.13935841476342,9.32460747351782
"653","FRG2HP",3.1036733851645,3.43122376556506,3.72458615637986,3.69648085001423,2.37254498509639,0.642154371617177,-5.05205299086839,-5.11837980564277,-2.23660242829131,-1.92710373945381
"654","FRZB",5.11572193528255,4.3926105243995,4.72920881354487,4.11552113327888,3.11108220593813,2.25752984287655,1.48160763237625,-5.11837980564277,0.556945194433164,0.871368533485036
"655","FSD1",-1.22845262892755,-4.78512587607455,-5.58732452148392,-1.33248972965196,-1.28132806748301,0.275198398374461,0.412891249819957,0.937394441419714,0.643369684821056,0.360775972925748
"656","FSTL4",3.30191509330459,4.92823908935044,3.73983197424639,3.41512369466815,4.04199820100381,1.82230589275673,1.64768107818054,2.1927223081944,1.05333613132801,1.94648645717999
"657","FTH1P22",-5.51361216002677,-2.59103567631962,-5.58732452148392,-2.57952223644647,-1.28132806748301,1.6985973840495,0.336047446277481,1.43905967596741,1.70847756916443,1.0843656258865
"658","FUOM",1.5557800705883,1.95906838187454,1.74548105400623,2.21629831482157,0.49031066411943,4.76609123003713,3.73856671103053,4.66260334515764,4.63213684147245,3.77212546255536
"659","FUT7",-2.10571755720232,-2.87020148862513,-1.88145570128551,-0.058845311558616,1.93225609285562,2.98042187045318,2.95385120232504,3.43783968827662,3.87690622076319,2.39835655392715
"660","FXYD1",1.84114502650373,2.77989186290599,2.59983644580933,3.32448596597829,4.35157096598293,-1.98913349793613,-0.811645303363902,-4.98535675670713,-5.37326948825696,-1.50323194967571
"661","FXYD3",6.76420118509132,6.33051143578706,5.98329687440696,6.40579116545218,5.70981289996193,5.59037838711104,2.36371695239975,4.09092274190682,3.69423939194771,5.06085655996105
"662","FYB",1.95224579088573,2.5907528479595,3.48236576822618,3.75950682443066,-1.28121592013511,6.95263341999037,7.51496676276697,7.24402010618873,7.80629041799641,7.76464647663196
"663","FZD10",5.06904840551501,3.86572062419584,4.06444781679653,4.72495842628793,4.17943408169999,3.60375026019717,1.31892301289416,1.90274213126009,0.999310633396949,2.55193598827557
"664","FZD2",1.4350814108185,1.22767184711813,1.47155884215733,1.36878522296787,1.29541155519497,4.23561250845403,5.10041347395898,4.23692053793298,4.74532606440812,4.94997373488884
"665","FZD4",6.81039214597439,8.6590861434623,8.99178847847515,8.68283389373861,6.87975536290183,4.57372555322016,6.51301888250078,5.31546757937155,5.00911072508211,6.32536783230135
"666","GAA",2.79177539683247,3.26204882781197,0.830064526898329,3.52285277863843,4.36537889677942,5.94725873308088,5.28461404774936,6.29061226693912,6.33832836471618,6.12220372055698
"667","GABRG3",3.86091837310692,2.10358266945238,1.05450675338644,3.34225839605776,3.13632583832077,-0.12393521467476,-0.715692178476648,-0.254021406549521,-0.847013981739039,-0.37975332920203
"668","GABRR2",0.0467126870608929,-0.576394837417381,0.773552513223543,-0.350354432176921,-0.0325864982810236,2.14280597532261,2.5931974176019,2.7648639658482,2.0132119484042,2.0375618359887
"669","GADD45G",2.2202369762927,-3.05235608558417,-5.58730371420557,-4.20960304024617,-1.28100244280916,4.57510240668066,3.69221955275816,4.2425760238686,5.46660597870241,3.59901240859297
"670","GALM",2.25544560471488,3.24351059924272,3.3879333165822,3.61080962591076,3.84587403462934,5.18318173335129,5.28611231008261,6.38903481378733,5.89107597786999,5.93938608566564
"671","GALNT16",3.48618688887981,5.64284196158951,4.94513562661574,6.06278097831555,6.31544540350141,1.30586349231041,3.25887711846736,0.871190804503697,-0.555185310115882,3.65340502688221
"672","GALNT6",4.48073674605752,3.9461007935903,3.3019060845255,3.57938691230731,5.77216005274325,6.59617435306989,5.94021940215648,5.74995291228488,6.29541445985341,6.32211165983848
"673","GALNTL6",1.37876208389928,1.65022603783021,1.40882436161471,1.06694158587088,1.29501722983677,-1.57365237469023,-2.4054316149097,-2.32217958314031,-1.70250975021066,-4.29376997729837
"674","GAMT",3.91028141866756,3.64231238986184,3.82389650261291,2.83781870059683,3.62905616049379,2.54146371114532,1.20663436762233,1.33680017821462,1.8277429138318,0.949935112322953
"675","GATA3",6.81081544683147,6.94351620415803,6.48327050796334,6.86132834103016,6.28215889449898,1.59587439044199,2.47166012223129,3.12560272598531,3.0588633413661,3.65377210773234
"676","GATM",7.04913854262662,7.61630430714991,5.80611093638446,7.44554504703826,6.26190246883552,5.47231626375163,3.23007215731436,3.36303693726044,3.9865737195814,2.95896355977538
"677","GBGT1",0.276195968842654,0.636349131283051,1.07104937326773,1.09234378543586,0.313640261425048,3.21031370606709,3.77011492094973,3.5347650785328,3.51661002521154,3.74023712405223
"678","GBP1",5.01615059166576,5.63514946166625,5.0430869199911,5.07903525862718,5.22095999661277,9.92556015438758,10.065204199886,11.9290056336577,11.4222496433031,10.9743345565611
"679","GBP1P1",-0.202528255250821,0.297823953600034,0.819249466481475,0.100963912163956,-1.28132806748301,4.46077013533817,4.69126413039387,6.39867010857394,5.89151663443554,5.24151902661169
"680","GBP2",5.16136602614748,5.11309471533289,5.23691250763277,5.83553225532739,3.91519418377279,7.15031850357294,6.87335348648758,8.16061533668611,7.99818349590083,7.92259195385319
"681","GBP3",4.72995315253868,5.15831269357272,4.54854623918718,4.72436019628881,4.0787019004051,7.88240462131727,7.75517774141423,8.39075148050182,8.02601850488796,7.11133432676981
"682","GBP4",2.32224781577774,2.94519621381968,4.08431634489567,3.23588803753037,-1.28132806748301,4.89954127188181,6.84049717362099,8.4077489629456,7.67849383243246,8.35404346080966
"683","GBP5",0.529550884849729,3.16571703643364,1.49402493631464,2.02250731542598,-1.28132661510814,8.82673081575751,9.94039479959608,11.4179352352113,11.5086236156636,10.9057735905599
"684","GCNT1",2.26862062195474,2.86405610256561,2.06062411112137,3.12569533475208,4.37260289960539,4.80326755742472,5.18668546499796,5.31404746046753,5.30919813735981,5.50688134143838
"685","GDF10",2.56815230921271,3.99370127234979,2.60991789334859,4.69171912434153,4.55863597575024,-0.0722946998862372,1.28437918068973,-0.882340701708717,-1.70738072435281,-0.816252386222744
"686","GDPD2",5.60005644256407,5.32876040028148,5.4747777396303,5.36460019681276,4.59909141975131,2.62060923695148,-0.785599664024534,0.00428304188044689,1.46535747530143,1.61977398998566
"687","GFI1",-0.676672433877862,-0.368824794340027,-0.425839786850526,-0.0329338377754146,-1.28132806748301,4.27425137998018,4.64993297356079,5.10313145993479,5.26886366072321,3.74636338118988
"688","GFRA3",2.38609231477148,1.1993681078171,0.517014816840766,0.462369404195604,2.53539597112438,-0.164821410006795,-2.24270597648702,-3.53884254238804,-5.37326948825696,-1.01396405273746
"689","GGT5",0.675086683439062,2.31844741089926,1.30729242829489,1.92616413412679,0.465751420833981,4.89971427404512,4.83513366606165,4.58891700649849,2.97134249469923,4.41315718026269
"690","GGT6",7.0110368241011,6.60344220244119,6.12722403003113,6.3305457424885,6.27060744388498,5.35841155445765,1.62636164796714,3.32258131031234,2.81822607022026,3.44015867134933
"691","GHR",4.8777662963216,4.40425437062772,5.81614411998373,4.6406836457468,3.43507077099751,1.91516405048442,2.29922459043226,2.19931993818871,1.95061635434306,2.28637606043662
"692","GIMAP1-GIMAP5",2.22068885450346,3.19732742816295,3.13277330372007,4.18400710723056,4.16175277749119,5.44397232463044,6.15325193755078,5.86471357143005,6.74898494839318,6.08083037765932
"693","GIMAP2",2.28878312729004,3.41680592718749,3.20507290984636,3.06075981801369,2.85674461603725,5.53111738541221,6.01925139443935,6.34240604960974,6.4516549605697,5.9984783337755
"694","GIMAP4",4.05711184261152,5.71097407780687,4.91744486470017,5.51662511077136,5.06075288137008,8.0505255606976,8.45574028949744,8.79938411365982,8.85851370452111,8.44012437311697
"695","GIMAP5",3.13421819526119,5.0135754326213,4.79696414599184,4.7102559290566,4.90327616359422,7.44060839618324,7.57296758004493,8.44813752508051,8.56350389514435,7.92191193141844
"696","GIMAP6",4.00132998545406,5.84688208567647,5.50134143562324,4.82043219093694,6.16476807810274,7.91586457691412,8.34350013477948,8.6303938380693,8.90041763597197,7.58451066276752
"697","GIPC2",0.898054793035781,0.572491663135861,2.30944711493888,4.30342984184779,-1.28132806748301,-5.72599267913226,-5.05205289756192,0.340192109768238,-5.37326948825696,-6.20762903254434
"698","GJA1",11.7998445688791,11.4285206661159,10.7271667097927,11.1581201204432,10.0732992635562,9.93526178987667,9.06355356225501,8.18481416654691,8.55924969060924,9.38980357049887
"699","GJB3",6.73615547038758,6.40342109616825,6.08996097310241,5.0537131549165,6.73051683007252,5.74415096187953,3.40494523104175,3.2698033227805,4.14702229858872,3.17248427723443
"700","GJB4",6.01511826032145,5.58616776108274,4.01169144600284,5.2741544582773,4.79746812860055,2.81463376421263,1.28703379759364,0.375911739125209,0.399263858049368,2.72592942982982
"701","GJC3",3.29865345430293,2.38309601823357,2.3551744239594,2.26617822301197,1.29541389854333,1.14147308695942,-1.9168151849261,-0.882340005259267,-1.5013208321878,-1.65106624732313
"702","GK",0.981642859613416,2.44161028057992,1.72112834943169,-0.148121995602491,5.65579350516938,4.38578445037151,4.99785031041933,4.30935717661962,4.70507953182864,4.49333577808625
"703","GLA",4.73716677011873,4.70362220766844,3.94110364204177,4.73452103507551,4.53051531318126,7.13914904303331,6.34560345600164,7.0262389465433,6.87355029960852,6.71980303112674
"704","GLIPR1",2.30245094227959,3.7103040998994,3.08085663858565,3.52593638212952,1.20537593489722,6.77734640445091,6.57369722604626,6.55754399101187,6.78081025577294,5.65329472409851
"705","GLIS3",2.37771147553079,2.61567744470834,3.40462513145648,2.9534280292842,1.06873811857137,4.91222975564522,5.31140340518045,4.75371423414308,4.4023492551928,4.43415323467105
"706","GLS2",1.12896052129981,1.23682362683639,0.945260250971012,0.925089554095047,2.10314280180754,0.15255042819132,-2.56684657886775,-0.707656431318057,-1.48301336632267,-0.747699739669817
"707","GLUL",8.40797440879343,9.71404035766875,8.87411772786676,9.59314388095053,9.48613641008153,11.5234752831911,11.294071793529,12.0900409896939,12.3100786584377,11.6407686260011
"708","GLYAT",2.0064986581557,3.56829127579734,4.27036728174057,4.06239085875849,1.30591224775533,-0.748542792088172,-0.711103146336468,-0.717025384922143,-0.178806855840763,-1.47918779038704
"709","GM2A",0.778913861502662,-0.0612291077879642,0.133787242602353,1.17124852538352,5.80512920684514,6.11139633572042,4.49600856431938,4.03210537174799,5.00884987329141,4.33400872121735
"710","GMFG",0.851518636245857,1.24691133644215,2.33232293496087,0.709725793660768,0.125824061964815,4.01070378486209,4.51865819169231,5.24327293283412,5.23336494874713,4.00474350559494
"711","GMIP",2.56616254600057,2.34095016962876,2.82388695779466,2.95705171583469,3.99629633820202,4.81169003631877,4.79674194158485,5.10949324089323,4.92083054857948,5.45593053958318
"712","GNAL",6.67827715898649,6.69719036718629,6.9976622073668,6.44492459021456,5.63343203487893,5.30664129832402,3.06212297647993,3.68383414526912,3.54388413696157,4.82579416858984
"713","GNLY",-0.496360551539216,0.723651745987845,0.111286192998631,1.83238982318447,0.820792430429997,4.60514077861075,6.91320454360234,7.96688779551382,8.20511439401281,5.17264741641025
"714","GOLGA2P10",4.23015674805605,2.50491789190302,3.52850954713645,4.19910523856665,1.73077841288608,2.08528688955807,1.29793426950085,1.40939436609477,0.406693967346459,0.740845845711888
"715","GOLGA5P1",-5.51361216002677,-4.19610316271801,-3.26068652405957,-2.5795210595072,-1.28132806748301,0.265571986919031,1.1761650202542,2.00871076307688,1.55535302710582,1.74082828252387
"716","GPAM",5.60184286689573,7.19168049473424,7.17391207450462,7.14702525889774,4.88287999272483,1.31440144367955,1.95345434409241,1.93435744412694,2.02265404028812,2.49275481264748
"717","GPC3",4.62866389242562,6.01515499133369,6.42429482809427,6.27502059057782,5.94910935638232,3.41342016276407,4.84814355932076,2.77046044139819,1.88768289453611,3.14645918101102
"718","GPD1",4.8341423004202,6.31527461966787,7.45645924105292,7.25781015099902,4.89125988706275,-1.92874373165698,1.90338881869897,0.0635893591800246,-1.60838557208047,-1.63755509801404
"719","GPER1",1.91893413589264,2.9240121278144,2.45483356758107,2.55239332895176,2.36223057025166,0.483480595695915,-0.258218899714075,-0.171059542807168,-0.554165326760291,1.1497958411176
"720","GPLD1",5.08730362064583,5.21029730684306,4.3461668825514,4.50187004826027,3.73340468481517,3.28538876502377,1.24920622011224,2.02427171915326,0.728935701654367,2.3812098848953
"721","GPR12",6.07007026390847,3.96929801874523,4.83556081463202,3.99337710154039,3.97791272806673,2.29460723956252,0.42332267258915,0.640651970070058,-0.044725508485147,-0.184728688621554
"722","GPR132",2.4156751422318,1.825194948008,2.70079960400362,1.85046526719804,2.7624452215272,6.08487356852422,6.00514136860076,6.71362489820365,6.69221844537873,6.21617966987995
