geneSymbol,HS01,HS02,HS03,HS04,HS05,CL08,CL10,CL11,CL12,CL13
SUSD2,4.8882879245124755,4.853306374423549,4.774898651952933,4.377439391193123,2.8342256288199765,2.5258320336751567,4.056841589193886,1.8652535195012263,-1.178134546487092,2.0250548784146973
ISM1,4.008674433274749,4.667895048182639,4.40595531859398,4.337144060553012,2.8188119701853602,2.724472860660916,2.991068420952094,1.34463990378354,0.48650993808060805,2.1354503698237215
GPR17,1.8545564987905754,2.866264634293275,2.8027277113471243,3.5281605671808163,0.43062982183987175,0.5527521796533881,0.7133032467255837,-0.9426912916528671,-2.453281961637893,0.39873103776669405
SEMA5A,4.90552581511313,4.036197347734427,4.934927676456009,4.633529241868101,3.3094995744024724,3.1542586408684175,2.9012234352118753,-4.482762592292133,-5.307341482281693,0.9184149840216218
KRT7,5.648630508480027,4.637785787085398,4.764185512001976,4.2462487453985425,2.4547100810319606,3.549432765142219,3.41243027421171,0.560457618759221,-0.590809471207343,1.535953245311142
SLC29A4,1.3937901561325734,4.0754670485305775,3.6788779336054773,4.559710118242617,2.7344061848082797,2.373330436479326,-5.051795083244159,-2.004228547434238,-5.065265746809341,-6.216742696989171
CCDC74A,1.1641757481714812,2.072645762114196,0.7826884682705793,2.4984642670971167,1.2596482786350958,0.7201249848629642,-0.4600606115177766,-0.6715646157633334,-1.845298400965068,-2.7533653728856113
RHBDL2,5.0273723844305245,4.83407762505687,2.875147759696313,5.549735526587527,5.397449251957954,3.00348127060046,-0.5067741121049889,1.0348413206226206,1.3314199509399323,-0.33520546578876315
GATM,7.049138542626616,7.616304307149909,5.806110936384461,7.445545047038264,6.26190246883552,5.4723162637516305,3.230072157314359,3.363036937260435,3.9865737195813984,2.9589635597753845
OVOL2,2.895730628740223,3.115821270142187,1.930650921480372,2.7001997571532796,0.32718849603387196,2.0176254202299857,-1.5352236120135347,-1.0670525918493097,-1.4824364736451243,-1.6015274156198063
CH17-296N19.1,2.7635169038768312,3.365639350523177,2.8225570106969733,2.575035750472744,-1.281328067483012,0.5840607367978722,-5.052052990868393,-5.118379805642771,-5.373269488256955,-6.216903196830741
RP11-64D22.1,4.578346785510297,4.338025919809172,4.17103339496319,3.741291640122539,1.0916345288438682,2.479420734804154,-1.5942418812940589,0.9688911044012634,-1.1623215541543224,-0.8203467536584418
RORA,10.897593287051034,10.777510942973711,10.691784907665262,10.63500011894182,10.475044053133177,9.972222080228796,7.754858824867537,8.387034646076023,8.503134442009893,7.678874212222252
AQP5,8.009647887438957,6.3727699800194095,7.185804381902882,6.309180088659598,5.678811371382079,6.5967225398279545,1.3222392070384337,3.0033096960548034,3.0218128740528165,1.4391190068316402
NTRK3,1.2316730497711168,2.357012113551822,2.6598743703906846,2.4074310265799235,2.0699609631165776,-0.01009645056329256,0.9010717026261946,0.16158073782417826,-1.7683304536983708,-2.224338245361455
COL21A1,4.036335814790531,4.395673330851549,5.139177544792207,4.949863434291454,4.610729187061574,2.759751689392141,2.692735473178979,3.187894240510024,1.9232733702669436,0.8390551394486212
HSPB6,1.5279582604910005,3.019791911680615,3.60448026789407,3.619587642689494,4.386835737574422,-0.4316995150184165,1.309583530092844,0.007164652727025094,-0.5134106256402643,-2.3813885006849045
ADH1B,6.513954710388626,8.764577148298455,9.105554492174125,9.063535547054716,9.684907379129509,1.3113225494790817,5.721599606333793,4.038226507929087,2.6736999659634764,-1.5106586724345012
SORBS1,5.068135679229369,5.872839867527175,6.8475829381313815,6.547183292554507,5.023946707553287,2.361708741826775,3.6226572581810594,0.8827942768993745,1.400767454945526,0.17960473225218504
AKR1C3,6.159571442164642,6.372702407472547,7.616605503775053,7.13426246897361,6.232190044204704,4.682158232637901,5.019487900329815,4.315358633731098,3.99066689881625,3.098421388036001
SEMA3D,4.626402106097984,5.39202248500333,5.542492071155008,5.600273356972182,5.636381983669541,3.511069843834988,3.9139651275104854,2.6048872189365517,2.7611958402938277,1.6636845593404757
RP11-96C23.11,2.5032826359054132,3.2432406381051475,3.3546994474582403,3.517987605909828,3.251048815872506,0.8545048484261798,1.4484488748817226,0.6702210599896691,-0.11940524576029195,-0.4309580636555995
SMIM10L2A,3.5920686658434384,3.1784390493422072,3.4779277307516954,3.2010077771410486,3.4096171786299125,-0.5949739440335556,1.0180085226779871,0.8690823032592336,1.0067100591566749,-2.9099321152482704
EPHA5,2.069541643700889,2.1903420807009972,1.092402540110872,2.0915834876182346,1.1093594869838768,-5.7259926791322595,-1.966930752597394,-2.556800070772468,-2.7891695506966223,-6.216903196830741
UGT3A2,4.805800268668697,4.669053189723696,3.23344263156228,2.7714628865583775,3.625164850498887,-2.0242524575423317,0.2566159323072636,-1.0271490769508063,-2.365412513033118,-5.921708293448663
KLRG2,2.6293686978478603,1.7957500675853646,0.7855407470766288,2.680973532000308,4.013251687517106,-0.30590122515730905,-1.718269008672899,-2.0710456701186413,-2.0380263578970133,-6.216903196830741
ENO1P4,3.4235813099307375,2.409789195598507,3.4607902037899754,2.3256879497143634,4.254341184743961,0.97330683300994,0.041897359059271146,-0.3223600073403488,0.6477072508853778,-3.1167552388078312
EPB41L4B,4.94759120903723,4.54680542340702,4.981273746967839,4.409141875647013,4.611216112531357,2.635581894850099,1.789277930721088,0.6628312881013164,1.7855680722913556,-6.216903196830741
GPSM2,6.144399361919493,5.942672954711392,5.001208825762492,6.500495962702975,7.61053344887577,4.411323209694928,3.6434005443139914,3.336820426493244,2.978954920823639,3.4759590976683596
ADPRHL1,2.772700178958517,3.359341601668471,2.41834595586172,2.605421454448342,4.588996074450986,1.7120324056939096,0.7221207381234203,0.32026770741875366,0.22126986120278092,0.43777740034702345
SLC39A2,1.7314595504809345,2.4189316199570237,1.8825251451553833,2.8545841539864445,4.416778948014763,-0.014477628827418286,-2.303528987862598,-1.724847457226214,-2.052857163772331,-0.9358947505549653
GSN,10.449754275420686,11.125393199721977,11.230315529934128,11.673093190725144,12.581815402246349,9.357362890443845,8.800800144054572,8.372562934442517,8.617500728811896,9.173529742692569
RPL21,6.764347698480391,7.850221121037815,6.5710775576391125,8.120757700603859,9.676431456546267,4.180200125402564,3.6649546090390914,4.082783478968474,4.089748727740533,4.561495024657367
DAPL1,1.86961205510688,1.85368522877722,1.7852569148753248,3.4724714774989316,5.632796879752776,-0.40059954739210996,-2.850842818669259,-1.7434373558996359,-0.6056718888305482,-2.1753984931088057
CYP2E1,3.470872736794029,3.541467531394788,3.076581408416132,3.9645435252953605,4.7431167559202,2.304964147723619,0.6223267384488752,2.1355182771026118,1.6145240262895062,0.7694086992352491
GPT,1.711556709105449,2.115065406338847,2.3006316145315986,2.2922706948226748,3.4452623068385124,-0.5166882786115127,-0.23383802490766845,-0.4287448315341328,-0.659091135434691,-0.5696306363152905
AHCYL2,6.796841240896954,6.489922955516239,6.390803478898309,6.737995234857643,7.556668346598984,4.77190266312232,4.823508417461481,4.397003092619174,4.5806141920966,4.5259545072717895
SCIN,3.7964469448795937,3.4598206448677806,4.641622890261302,3.907500469678039,5.454106118695132,1.8969122190387553,2.256226980427643,1.7522142005085246,1.86964620046028,1.8285424925007299
CTTNBP2,3.376883292621139,3.1072569756799484,4.290221775726674,3.386437014443798,5.337098126825946,1.0158042326350736,1.4846446906312771,1.030590408789958,0.21267110498821207,0.2090350376207376
MAP6,4.235724637794413,3.6366406363490125,3.7881758458784014,4.0669422157963036,5.5035618141295375,2.2045684528947738,1.4447975312499588,1.6640140422555714,2.0304284476734265,1.0922746199817552
GPRC5C,4.045201690200892,3.0674570182024947,3.8345241385550377,3.3757398167782235,5.095906245075032,1.7546985726880475,1.534413799513965,1.289759203313309,1.0575646634821587,0.20463458827753392
PHLDA3,4.247732452517924,4.543786984409998,4.553388480421276,4.511753261234494,6.745708821592168,3.209544827287046,1.2937070282268572,2.8582593230433293,2.3441898823461016,2.8356692238863688
GRIA4,1.5211808401625504,0.91512294063562,1.4175593870102574,0.9407915444750725,3.891429381394271,-0.5053893611163015,-2.3291111799756523,-0.48092429753541255,-0.6930331451980245,-1.771277115993684
RGMB,3.133468472754271,2.9052274380391108,2.5417732133462896,1.8096585649332066,4.286848829346061,1.0871672114085147,-0.7973950603151455,1.4747419962531993,0.41662456065841397,0.6451112329927479
SLC1A6,4.701156155590519,3.719776782011195,4.361888832416683,3.8208650756200555,5.914278976980831,2.847727945781498,1.7039048930152405,2.1523524277589305,1.855291167806459,2.4758675870442244
DCD,6.304639654223002,6.133269836970144,6.40688581412594,5.0448565949416455,9.697647199585923,1.3844528759250774,0.9450907236904408,2.596257302130116,1.5062529736270864,1.8747848883959302
CYP4F22,2.433792944814698,3.925235069180082,4.390080110089679,1.6525240759122943,5.572015357978994,-1.5671760707235738,-2.783474090964237,-0.7814969633955953,-0.15790441351967868,-4.0680661326465986
BOC,6.692003821466399,5.68388619079732,6.728592521078937,5.213350941586835,7.025458341946777,4.177230726968443,3.306872546316259,4.033732808661833,3.828767908891161,2.8606425321580313
AADAC,3.762985127864258,2.507428337605234,2.978226183853075,3.0411122833292845,4.612797011345674,0.724838258127625,-5.052052990868393,0.08759342838914741,-1.178699378946819,-6.216903196830741
KRT31,7.047408055712276,4.6965873270257665,4.667347697363501,5.12458414972164,5.543984021448825,-0.8678316294455126,-1.3308426276475533,-1.4280627081010504,0.5660799176104422,-1.218410138647221
CYP3A5,5.948948155572543,2.972722521632019,2.2088547851745104,2.3517838755331737,5.344340577211064,-1.417222262834161,-2.795956976281926,-3.2110239313306517,-0.0795026994927359,-3.8229855315505756
GABRG3,3.8609183731069243,2.1035826694523796,1.054506753386444,3.3422583960577645,3.136325838320772,-0.12393521467476042,-0.715692178476648,-0.25402140654952077,-0.8470139817390392,-0.3797533292020304
CCDC129,4.526313954565235,2.4784755157200733,4.368692420234267,3.691588291572022,3.7033382669198134,0.012258146558990938,0.7800290517176405,-0.8215469704265346,-0.11971400562115199,-1.899612903041636
ANO1,6.5798109179870075,4.6836542980341624,5.765632785126101,4.929892277738111,6.561380940852234,2.755209903754523,3.6930343959099314,2.3768633685122835,2.860732913535054,2.3769293851097095
SOX8,3.8711039447894313,2.406860192488677,2.415159448372099,2.162551536433422,2.685525358324964,0.34162564824858854,0.7237081575876126,0.2195280118551132,-0.596368493481154,-0.4681342457620121
TNFRSF19,5.202152400588482,4.523534616977638,5.566318896099584,4.292054699583038,6.316338965102886,2.163726284919032,2.250484072191194,0.5581434395612607,1.220949395758893,0.7985885953255437
FOXA1,3.47059022203425,1.5654364186070433,3.4156620040254717,1.9978954446158073,4.330554118750693,-0.012998265301722652,-0.7369660554686224,-2.3969960620100945,-1.4241398076645297,-2.9937661594794034
OR7E47P,1.095043757734716,0.16250969466155352,0.8117845728080488,0.8485898759933143,1.5742303191773923,-1.1304969352921663,-1.669499859752051,-2.5744139558008725,-2.857286908128664,-3.117427950901404
KRT72,3.6733876212912673,2.3576273401999104,2.8961235869899657,2.7988935873681795,3.0694661023649465,0.23806429958738767,-0.7849184150588899,-2.732729648699132,-2.3294936190962554,-2.5708667409450183
ADCY8,4.169989661803475,2.7662675327357253,2.8991599321445163,2.145151206791805,3.6315979786264116,-0.4045628463724563,-2.0793455359628217,-5.118379805642771,-4.0540460390082735,-4.848209990067843
SEPT5,6.981657403351324,6.6959447804192305,6.854428836935925,6.619017758467613,7.536756168509471,5.2412015088325425,4.648766463525169,2.6456630239423484,3.4529464498170443,3.470273995836947
TP73,4.262105522796226,4.102524743025891,4.3768777984868485,4.255656651996629,4.415180887244368,2.707586664738085,1.4407975090024003,1.9009666350196786,1.5258548169520616,2.164002508499156
COL4A5,6.062072039036191,5.773832918577298,6.341135599642611,5.880313678765347,5.969297155603752,3.6346099099682863,2.0129661785617836,2.6562907849248676,2.2001175769431573,2.975094545996689
DLG2,5.33577299961342,5.4486314379067595,5.460016500440188,5.1041975204761725,5.658865636154341,3.4563845438878995,1.1815941100518113,1.845411316290254,1.588968475560887,2.351682930150496
COL4A6,4.5946642197919045,4.673071735190613,4.975530058637739,3.9617619881508377,5.269417554642577,2.471018736744365,1.1791896490467388,1.7353931191995242,1.3068659309971373,2.3173012935224877
MATN2,6.201076770068514,4.886400921408428,6.23380520440386,5.4568798432147165,6.2401488898839625,3.433666626438705,2.652035126067104,2.7510609805686883,2.3037292104331266,2.7490627511846224
KRT128P,2.9545616580009093,1.0683752626374872,3.7246104103711497,2.085500089338879,2.7094173516403557,-1.8896183257419246,-5.052052990868393,-5.118379805642771,-5.373269488256955,-4.602348551644778
THEM5,6.697360438148967,6.019002124866199,5.5926680228356735,5.668576442738037,6.1100607646674865,4.228176438560403,2.4705897743233556,2.8158635028115793,2.536159877584421,3.26991101959059
ABHD12B,5.9175344852793375,5.626407521776277,5.519169499756865,5.031550010767092,5.44300946419502,3.7173239545090984,1.994468127146662,2.487472128313919,1.9963552995387928,3.167781442441973
PHLPP1,5.339100302874154,4.716446170861752,4.763213423111951,4.484927964762497,5.218965516014681,3.358498347708438,2.127446728249278,2.742527829940345,2.176061466321444,2.875333114317284
VSIG8,6.6725367283524655,4.384902011773434,4.234006350786699,4.5976673547056315,5.494826632407584,-0.07356683592797897,-2.00824692797605,-0.11297408447521426,-2.6212659619198626,-0.6909573980221194
CASZ1,7.075829541716905,6.495883342452682,6.147264585948905,6.429557767045941,6.456627307321789,4.696538766289913,3.9188171224174884,4.746519288513199,3.667306993396055,4.249736556462241
OCA2,3.3848491245180625,2.810223471670728,1.841101095993966,1.4517828042077605,4.605624208849188,-0.5168658787848893,-5.052052990868393,-3.0202835520041513,-5.373269488256955,-6.216903196830741
DLK2,3.505463673107718,3.09936914526752,2.478690561049293,3.7464603035707027,3.770640793551613,-1.1483281051907956,-5.052052990868393,-1.5912237000397964,-5.373269488256955,-6.216903196830741
TNMD,4.156320643541579,3.5533685593864353,4.715622910426248,3.696246785573846,3.8635516310650115,-0.864444131686301,-1.5949408121734143,-1.7099250409742077,-5.373269488256955,-4.709806431297835
NDNF,2.7432745879286915,3.341308974280437,3.469373128835069,3.114655952485638,3.12378354841841,1.097497321215363,0.3451313873763092,0.6296206444792171,-0.2601371592651244,-0.4864424800302491
LYPD6B,5.57992598101183,4.528102347534328,5.611027173254902,4.311992347272643,5.5525370498114555,1.655391485789527,-0.8919245676213049,-0.6459400059359665,0.08980152772657439,-1.4547681864768258
GAMT,3.9102814186675587,3.642312389861842,3.823896502612908,2.8378187005968276,3.6290561604937857,2.5414637111453153,1.206634367622333,1.3368001782146188,1.8277429138317993,0.9499351123229528
TEDDM1,1.3284376267658642,0.8108600785060859,1.2430797162659502,0.3862756711463556,0.9167418541616155,-0.16852017802870886,-1.55905722417949,-0.6699032240632088,-1.217053471932969,-1.7408945601435861
CLDN3,2.3971956758775073,1.6017716700432472,1.7542387298342135,0.6195643468878004,1.3006815496045367,-0.0700405137441915,-1.1816093318158662,-1.4184592601793757,-1.701005228653728,-2.472633414392407
SPATA6,4.123803363272732,3.9695460864600007,3.974583811062172,3.817927702570724,3.7109227838294077,2.4622211866436676,2.1112097777868377,1.6725405116896015,1.9281122790271457,1.2603307644993258
PPP1R1B,6.21095688801032,5.3269557002260495,5.832411864849247,5.622522022690555,5.526411717276636,2.917564410293068,1.6753265155549626,1.497368819129018,1.7228681098270457,1.0042100504710063
GALNTL6,1.3787620838992793,1.6502260378302074,1.4088243616147058,1.066941585870876,1.2950172298367701,-1.5736523746902296,-2.4054316149096957,-2.3221795831403105,-1.7025097502106592,-4.293769977298365
SEMA3G,3.7223773535698967,4.556504162439435,5.114165818052706,3.984766248915566,3.725582920035028,0.6982387629504094,1.7285900656537814,2.0216875715343003,1.0542834105241565,0.7920149246386515
RP11-444D3.1,3.471445894045929,3.167969904709558,3.7281104338841278,2.889328755955513,2.496645727938844,-0.001168773530349012,1.1182941174483123,0.9373999461672345,0.08191214905794454,0.4401825114902934
PKHD1,3.071375830556942,2.19307091930598,3.341466174976555,2.375532227059745,3.0116999253966794,-0.7277252108305063,-0.1768841779028679,0.8707623309865621,-0.9734539755062727,-0.8310453844344107
ERBB4,4.047770281687326,2.965191874516266,4.7313885858220175,2.6753014973292326,3.411062627880591,-1.657950202181598,0.008143264456929374,-0.20613350873132247,-2.120778537579188,-2.0353293539804387
GATA3,6.81081544683147,6.943516204158034,6.4832705079633355,6.861328341030158,6.282158894498976,1.5958743904419896,2.471660122231291,3.1256027259853068,3.058863341366098,3.653772107732341
CDH12,3.0272737651172825,3.106728464287459,2.96206143811743,3.0292767823385476,3.2923528628180425,-1.1425680857274663,-0.9778807332875157,-0.2374626287357676,-0.29742324508143464,-0.049171469536382434
DPP6,3.5625857150743983,2.9948417151008986,3.078705325304911,3.6293420603743822,2.7176373736505717,-2.6299786847020745,-1.8854172422403896,-0.3850637980793787,-0.9828898722163387,-1.72763130367063
PHF2P2,2.500377366232858,1.709922375308489,1.372520516376434,0.5137794379634786,0.826560089008108,-3.455493489411325,-2.758067495675915,-1.6703524994138732,-2.5924048353287787,-1.7737302682280314
PLEKHH2,5.190056338600554,4.903243979431105,5.819985402277735,4.875404561218673,5.240243532077107,2.6957157435489716,2.9870783331992494,2.9104326228206494,2.881891989233874,2.1680442439345415
CKMT2,1.5878391489110568,1.414169121460874,1.5583616033082461,1.190142773203968,1.4396075505147772,-0.6977047745847804,-0.4722436255129388,-0.32176089240036204,-0.7265422548309349,-1.451777866274891
FAM95C,1.856086374860857,2.3172645391009516,2.141017149712406,1.5053365220494546,2.407966576448431,-1.3657449101688854,-1.1661093378897236,-0.2803338111012395,-0.47660918472064495,-1.5579342561603584
GSTA3,2.2755480102709615,0.1540119907527671,2.0285905545866605,1.7618795784501398,3.2646647392758967,-4.088696951737779,-5.052052990868393,-2.499282014032605,-3.7357490579288286,-6.014262927230918
EGF,2.2015244489876427,0.9918953085192431,2.65953258551274,2.3735014495558575,1.947967329273376,-0.9718317203710015,-1.456390830572984,-0.8469843835902942,-1.226046186357757,-1.6528613014636986
WNK2,5.0196483175410895,3.873920439916775,4.9550529009629365,3.8541496617526794,4.164341535298593,-0.35026338993289363,1.0801749448021054,0.04739660870916323,1.2278142605822118,0.7451858039034215
MDGA2,2.217989506751602,0.9927176528909257,1.3902896325466025,1.8130649895033142,1.4324140386340776,-2.562356074868721,-0.8991468364181846,-1.9762111272020346,-0.6480170846324461,-2.062788542602239
PROM2,5.60989073804825,5.459561070868568,4.716436689624519,5.1595604288962456,6.520703689252747,4.868463798598381,3.0823846128284185,2.528771867824434,2.1288577258370887,3.312686430295513
EPPK1,8.609930840836192,8.887739772809045,8.642372210236182,8.964894494822014,10.54498097512834,7.197597687804431,4.470019107860158,3.5452176052909894,2.4518338830365014,5.3683635618487635
A2ML1,5.262606565984415,5.0030302406362095,5.558519077386633,5.0214781776880475,7.025824240837262,4.703839053345512,2.155612386303547,2.2834014174660537,2.0435589418895592,3.084810027966374
KCNK7,5.356979304039022,4.7855748589416205,4.596933051856982,4.773247244346862,7.9367942179180995,2.598471940858309,-2.9433460991076763,-0.7164161853741514,-5.373269488256955,-0.2172026345433834
ERBB3,6.522994459871405,6.176370883177017,6.112752929090007,5.827239394676853,7.666822399411879,4.911705970170746,1.5095181415912176,2.888603445493953,1.1619367737986448,3.502338029986039
EPS8L2,6.039373592517311,5.75860671657149,5.669738991565937,6.0000255150057775,7.243943752258468,4.994085875771225,3.4210553125698526,4.110799474642845,3.020036730068913,4.038538174301684
GFRA3,2.3860923147714823,1.199368107817099,0.5170148168407663,0.4623694041956037,2.5353959711243763,-0.16482141000679537,-2.2427059764870187,-3.5388425423880396,-5.373269488256955,-1.0139640527374618
SCGB1D2,6.380302826520178,4.072971207344119,5.41166774614322,4.227146351947662,5.701215190277097,1.8921852488692212,0.8353487129947961,-0.009836954303876903,-5.373269488256955,-0.33190530448533434
DNER,6.337187692596277,4.483483078133566,4.4117141157406525,4.841129843225709,5.243349996141312,1.557465485954658,-0.21725395998701683,0.0031397927307359567,-5.127550588710181,-0.051448122925730304
AK7,2.881367352635524,3.050033132221621,2.8605032598592017,2.4974199034114344,2.6805674381335445,1.1936758246892412,0.6675821929653306,0.6573007057687402,-1.7863557028249974,0.31248891892861597
ATP13A5,3.2559262096588184,2.2408205602847135,3.5473793115043426,2.8256008389082274,3.7113978032478876,0.8964880461300456,-0.067383809194381,0.28728162433936294,-4.703269642147028,-2.1781467167989894
CYP4F12,4.7246033299752375,4.1180878721445655,4.356222288721448,4.627201098941891,4.018266140951099,2.8539389892232174,1.7941726780407932,0.6088987845852633,-1.8325307297182276,0.5773927072488274
BDNF,1.8374833051168047,1.5388694893048613,2.278809731570719,2.5855285457837502,2.080599893561642,1.1944182407269606,0.055495847606665094,-1.3091201030362456,-2.4882988469202583,-1.4051023738802908
CNTNAP3P2,2.4978220121352526,2.373136686457293,3.1772876310343983,2.341828195880271,2.6834146375269663,1.430425252283532,1.290823345268244,0.2791273980685548,-0.7177884838544445,0.198689922986419
SYN2,2.524582297692682,2.18619081408894,2.486491001583045,1.3764068239471705,3.921071351418399,-1.2353220595725642,0.022833500882847482,0.3936160320060799,-3.800591376208242,-1.8947055004198707
FIGN,3.5125744289274685,2.901003454229548,3.4838248373247556,2.975567094645968,4.697303071421984,0.19526391717628552,1.4949157072701837,0.15701821861392803,-2.6036445032665796,0.7197972092020101
ESRRG,4.289881582521253,2.6818255141396365,4.985190967007841,2.3413702138578487,4.049228790740168,1.935821947618503,1.3863962972243153,1.3568481856013062,-0.11870023100877305,0.4347374576933806
TRHDE,1.4787955741913137,2.124992546133189,3.433579749320983,3.184728657578008,3.594279096922516,-1.0103463500410352,-0.7723076382669066,0.07459937917883071,-2.274227437219756,-0.8399196219066827
HS6ST3,1.3686946992128968,0.6387606815852647,1.241485275682393,2.6651859779718143,3.06808303948258,-3.669434831133074,-2.956313094752954,-2.569669680145281,-5.373269488256955,-4.005499806789223
EFCAB1,2.2501421066952507,2.9363060963062457,3.46032963961843,2.418969241268501,3.5984077223599495,-1.0331033879850653,-0.1576684636468775,-0.4511616079532592,-2.503880387883241,-0.7587190619857924
APOD,7.1620632508289575,7.182908487677225,7.151365810304581,7.260964618256116,8.190813113196292,4.205567696642647,5.054352126698642,5.05148293167277,3.642903693871809,5.083633875710714
PCOLCE2,4.346619381233474,6.471570134267886,6.195881564765218,7.654135674731709,7.084831742139996,2.3788155111507248,2.4440058267693794,1.9615681358036599,-0.03990504826953828,1.8837512417022961
HSPA12A,1.7737074341073262,3.1328867945344436,2.5465649063584537,2.834467467197159,3.376719953701313,0.10039561780887683,-0.4071960914899629,-0.6177336041315887,-2.4149596263146798,-0.5567077298563892
SLC45A2,2.468874066516315,2.0438155949878243,0.4438541364028791,1.921545307877853,3.5529994168638397,0.09481298441627886,-2.2032494474529707,-0.48596988208357067,-5.373269488256955,-2.883047016158038
EFNA4,3.3390161909031493,3.7477932655490878,3.725552034702734,3.3895442283730532,4.320327586428437,2.5749825864449036,0.8467541116368481,2.7858708841239666,0.1942814911950568,0.876465932533813
TYRO3,5.930135416077983,6.046418587828274,5.989324568660779,6.466358759779614,7.673117478049144,3.952190590939447,3.824034791310678,3.995521164806251,2.1784431343982726,3.5526471990845097
EPN2,6.085694710558953,5.634030258460918,6.25198965248085,6.0239224419610515,6.981178651024083,4.396385579969471,3.9454591894678948,3.816337228279626,2.820233388249982,3.501127552652699
CDNF,2.1487945851783636,1.3688462795564973,1.709343538501731,1.8656570020700207,3.6735632534195015,0.28452244834993956,0.24664981455304275,-0.22533816181938385,-0.7609669044835107,-0.2685771706721781
RP11-989E6.13,1.2841349209120303,0.6954524412965833,0.8965324869846034,2.0131897692117655,2.3015099570373923,-0.1830557354307809,-0.2839664987201276,-0.7602963001042743,-2.2835320734168216,-0.7329912703503247
PLXNA2,4.96860876185683,4.140840172308667,4.81394961511922,4.840204025097529,5.137359684814651,2.978132265704762,3.500562708537221,3.0187125776730186,1.814565351845973,1.796575676453086
C2orf82,3.189865585662452,2.49317928991911,2.2526788469126355,3.0058323495612385,4.236308314589532,0.871843066713607,1.0151041280119026,1.3362570742726219,-0.35991545808614306,-0.7101470147225781
SYBU,5.410749269021394,5.571887376601984,4.643877287220255,5.6656504984415115,5.357887077867969,3.7993333344527587,3.016992469603629,2.1650365191315117,1.985586321831943,2.1479114954177705
PPFIA3,5.978468750042633,5.951891322708776,5.260201245743879,5.749309201378614,6.3495430851199375,4.314784557908019,3.6547996031331893,2.7679643921832935,2.917436077886045,3.046105293786453
GSTM3,7.034115792573131,6.449496525803735,6.093396490407901,6.746651558330521,6.858616619176403,5.074414822037719,4.501877204877087,3.3922234592520093,2.7467451973558186,1.9129664171047738
HOXA7,2.1791958685098587,1.618800278576116,1.5787649350703357,3.0970340811946193,3.1892107172523017,1.0933411689110542,0.42002965222784455,-0.20276650594936108,-0.4351878465733881,-0.8458598348108054
SGCG,1.4142675818441788,3.0224032920192587,2.8815956128444316,3.5568564771043607,3.3372935617734845,-5.7259926791322595,-3.965497290952909,-5.118379805642771,-5.373269488256955,-6.216903196830741
DCST2,1.0303280519204565,2.0891261969572166,1.531781098130188,2.2715637429761646,2.00417199362154,-1.2059318998453952,-0.7865472406299133,-0.3761051987816075,-1.3886006005030538,-1.3743007888025633
SPX,3.035645156014535,3.740335717617407,2.8940260644595566,5.242453852351087,3.14196425315916,-3.599387318142794,-0.8440513970776249,-1.8105237390340823,-2.616542302564593,-1.9300386689949263
TNXB,7.19846124278336,8.743693652291052,8.291514316592778,9.580776161634263,9.73796263432425,4.533470752509464,4.7079356315236875,5.311192806729882,4.66824573905485,4.844002570703233
PLAC9,4.6259906514985,5.6591620571263554,5.204377425588886,6.071534552477671,6.228965856175543,2.8459407019385683,3.0353017421962987,3.1225264867041513,3.0285450225933186,2.6034069154489345
IGFBP6,3.7856554107094964,5.42218701444945,5.637554602992531,6.052414576264232,5.5535142983829076,1.5891196476737313,1.5005655037054464,2.538163794456762,1.9327096690068633,1.461021365909585
PCK1,0.9155537877059574,2.6843331825564958,4.148565561865547,4.616064614316532,4.126980169090898,-5.7259926791322595,-1.9824650799647097,-2.2159439593777597,-2.5988484288082905,-4.466806165549687
C1QTNF7,3.300234543239232,4.59857540558628,4.857468168893723,4.758402525983037,6.029324360789171,-2.3069987806217385,0.8256085649489672,1.2009937456707476,1.322594623731878,-0.6238526160340914
PAMR1,3.939698751727785,3.685596753197702,4.339703560069293,5.4525103543920475,7.226130029246788,-2.42933260295131,-5.052052928709398,-5.109747230002369,0.1153002196564542,-1.1090443230736475
FGFBP2,2.3230598395228856,1.7592657566143144,2.296968334923741,3.2354623748580646,2.692872552937847,-5.7259926791322595,-5.051736467293715,-5.118379805642771,-1.2622685094253625,-2.3436677678625006
SCARA5,6.530124022388745,7.894768630205673,6.284344493475036,8.627802766657146,9.7405875951428,4.397522857359999,5.179997174166264,4.35203129480399,3.933289533402359,4.711463232258132
IL17D,2.9361673960448424,3.48273170908591,2.433226358581253,4.027033131197926,4.587523113365511,0.7603481369508265,1.075081122314487,0.15439470550241918,0.504086077241458,0.9892998620057643
IGSF10,3.993997028238545,5.595958079289053,3.696652855656994,5.710565865139895,6.166645605778105,1.7991731704034601,3.090083616089157,0.7597014283939723,2.168081735358554,1.8606131536464054
MLXIPL,1.1346777800328054,1.9922671385922175,2.2280161440478015,3.4195231685227014,4.157236690535931,-0.39537145073711616,0.05243054524423461,-0.14740281620078538,0.03643303618986169,0.015812982861764305
TIMP4,2.7186114723255748,5.6674611646488,4.024960454767667,5.283175580738905,5.526909600382419,-0.19522723285225219,0.813138211323737,0.24462788946705077,0.3026306104296606,-2.8166990938859944
SNCG,2.1406060093556545,4.200700307693545,2.916950213668732,4.408969090343601,4.504706142146882,0.7514127280552686,1.3557447916874539,-0.16184956048834717,0.05285588303643803,-1.3472733365540825
